ASIN,URL,FULL_URL,TITLE,Tag 2,Tag 1,Tag 3,RATING,LENGTH,MRP,SELLING_PRICE,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,DESCRIPTION
B08FMQGQ2F,https://www.amazon.in/dp/B08FMQGQ2F,https://www.amazon.in/Mindfuels-Schoolmistress-Exile-Story-Chekhov/dp/B08FMQGQ2F/ref=sr_1_261,The Schoolmistress & In Exile 2 in 1 Story Book By Anton Chekhov,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/51cbN9eEsGL.jpg,https://m.media-amazon.com/images/I/41w2zCvEw8L.jpg,https://m.media-amazon.com/images/I/51oqutCumxL.jpg,https://m.media-amazon.com/images/I/51HvNUqsfgL.jpg,https://m.media-amazon.com/images/I/41KpRQKGPiL.jpg,https://m.media-amazon.com/images/I/51mOhHpGGNL.jpg,https://m.media-amazon.com/images/I/51rDdT7dj2L.jpg,"The Schoolmistress & In Exile 2 in 1 Story Book By Anton Chekhov', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMQC3DN,https://www.amazon.in/dp/B08FMQC3DN,https://www.amazon.in/Mindfuels-Peasant-Lottery-Ticket-Chekhov-Amazing/dp/B08FMQC3DN/ref=sr_1_262,Peasant Wives & The Lottery Ticket 2 in 1 Story By Anton Chekhov|Amazing story book,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/517Jv8PSVSL.jpg,https://m.media-amazon.com/images/I/41uYe3wx8oL.jpg,https://m.media-amazon.com/images/I/517dY4ub9vL.jpg,https://m.media-amazon.com/images/I/51TvGzsqF5L.jpg,https://m.media-amazon.com/images/I/412+6xxeEvL.jpg,https://m.media-amazon.com/images/I/41k62Slx6BL.jpg,https://m.media-amazon.com/images/I/41O7Ej2YIyL.jpg,"Peasant Wives & The Lottery Ticket 2 in 1 Story By Anton Chekhov|Amazing story book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMQBG9K,https://www.amazon.in/dp/B08FMQBG9K,https://www.amazon.in/Mindfuels-Cattle-Dealers-After-Theatre-Chekhov/dp/B08FMQBG9K/ref=sr_1_263,The Cattle|Dealers & After The Theatre 2 in 1 Story Book By Anton Chekhov,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/51Y16MjNAcL.jpg,https://m.media-amazon.com/images/I/41X41FiRW0L.jpg,https://m.media-amazon.com/images/I/51alps7QzSL.jpg,https://m.media-amazon.com/images/I/51WUzXBCT4L.jpg,https://m.media-amazon.com/images/I/41xt5AbM+4L.jpg,https://m.media-amazon.com/images/I/51onEhqQ1sL.jpg,https://m.media-amazon.com/images/I/51ZqC05iv2L.jpg,"The Cattle|Dealers & After The Theatre 2 in 1 Story Book By Anton Chekhov', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMQB2RJ,https://www.amazon.in/dp/B08FMQB2RJ,https://www.amazon.in/Mindfuels-First-Class-Passenger-Requiem-Chekhov/dp/B08FMQB2RJ/ref=sr_1_264,"The First|Class Passenger, A Tragic Actor, Small Fry & The Requiem 4 in 1 Story By Anton Chekhov| Story Book",Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/51TkiwVtz0L.jpg,https://m.media-amazon.com/images/I/317-qZZAnWL.jpg,https://m.media-amazon.com/images/I/41Fy0y+hteL.jpg,https://m.media-amazon.com/images/I/51pwzmaYFiL.jpg,https://m.media-amazon.com/images/I/41Qy9jB0bSL.jpg,https://m.media-amazon.com/images/I/51XgLwehO-L.jpg,https://m.media-amazon.com/images/I/41wRrP8N5uL.jpg,"The First|Class Passenger, A Tragic Actor, Small Fry & The Requiem 4 in 1 Story By Anton Chekhov| Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMPZV47,https://www.amazon.in/dp/B08FMPZV47,https://www.amazon.in/Mindfuels-Gooseberries-Dreams-Story-Chekhov/dp/B08FMPZV47/ref=sr_1_265,Gooseberries & Dreams 2 in 1 Story Book By Anton Chekhov,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/51OLmfCObwL.jpg,https://m.media-amazon.com/images/I/4137iZiUKRL.jpg,https://m.media-amazon.com/images/I/51FOcIJE+eL.jpg,https://m.media-amazon.com/images/I/41AZgsL9oRL.jpg,https://m.media-amazon.com/images/I/41x-U9vOVnL.jpg,https://m.media-amazon.com/images/I/513KdtYJ06L.jpg,https://m.media-amazon.com/images/I/51RQxy+pbRL.jpg,"Gooseberries & Dreams 2 in 1 Story Book By Anton Chekhov', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMPRBJR,https://www.amazon.in/dp/B08FMPRBJR,https://www.amazon.in/Mindfuels-Witch-Story-Anton-Chekhov/dp/B08FMPRBJR/ref=sr_1_266,The Witch & The Pipe 2 in 1 Story Book By Anton Chekhov,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/51Dw7scFe6L.jpg,https://m.media-amazon.com/images/I/41PSTqZE7sL.jpg,https://m.media-amazon.com/images/I/51kKme48VtL.jpg,https://m.media-amazon.com/images/I/51tX1ldysqL.jpg,https://m.media-amazon.com/images/I/41+1pnuWY-L.jpg,https://m.media-amazon.com/images/I/518NPP+81oL.jpg,https://m.media-amazon.com/images/I/51f1mT0aMvL.jpg,"The Witch & The Pipe 2 in 1 Story Book By Anton Chekhov', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMPNYMN,https://www.amazon.in/dp/B08FMPNYMN,https://www.amazon.in/Mindfuels-Selected-Breakdown-Chekhov-entertaining/dp/B08FMPNYMN/ref=sr_1_267,Selected Story A Nervous Breakdown By Anton Chekhov|A very entertaining Short story,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/51tMBSTnZsL.jpg,https://m.media-amazon.com/images/I/31xmyqfYMzL.jpg,https://m.media-amazon.com/images/I/41wg9UBxU4L.jpg,https://m.media-amazon.com/images/I/51zZwNKIF0L.jpg,https://m.media-amazon.com/images/I/51KZszG7-WL.jpg,,,"Selected Story A Nervous Breakdown By Anton Chekhov|A very entertaining Short story', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMPKQ9V,https://www.amazon.in/dp/B08FMPKQ9V,https://www.amazon.in/Mindfuels-Selected-Peasants-Chekhov-entertaining/dp/B08FMPKQ9V/ref=sr_1_268,Selected Story Peasants By Anton Chekhov|An entertaining Story book,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/41BHAGyAGgL.jpg,https://m.media-amazon.com/images/I/313ksmTqc4L.jpg,https://m.media-amazon.com/images/I/41-jlWdhsBL.jpg,https://m.media-amazon.com/images/I/51Fx+X+Aa3L.jpg,https://m.media-amazon.com/images/I/518Mn+f04mL.jpg,https://m.media-amazon.com/images/I/51NQenfeqSL.jpg,,"Selected Story Peasants By Anton Chekhov|An entertaining Story book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMPDGXZ,https://www.amazon.in/dp/B08FMPDGXZ,https://www.amazon.in/Mindfuels-Selected-Story-Ravine-Chekhov-Short/dp/B08FMPDGXZ/ref=sr_1_269,Selected Story In The Ravine By Anton Chekhov|Short story book,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/51UpLPWTYiL.jpg,https://m.media-amazon.com/images/I/51OzZAQwhTL.jpg,https://m.media-amazon.com/images/I/51PYMYRUP1L.jpg,https://m.media-amazon.com/images/I/51+XzK1UyuL.jpg,,,,"Selected Story In The Ravine By Anton Chekhov|Short story book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMN5TLT,https://www.amazon.in/dp/B08FMN5TLT,https://www.amazon.in/Mindfuels-Selected-Story-Archangel-Arthur/dp/B08FMN5TLT/ref=sr_1_270,Selected Story The Man From Archangel By Arthur Conan Doyle | Story book,Story Books,Shop By Interest,,4.3,N/A,175,175,https://m.media-amazon.com/images/I/51FXER32uPL.jpg,https://m.media-amazon.com/images/I/41UFbH97qkL.jpg,https://m.media-amazon.com/images/I/516-qGmtuDL.jpg,https://m.media-amazon.com/images/I/518AhzPt9+L.jpg,https://m.media-amazon.com/images/I/51l1Y3ElBXL.jpg,,,"Selected Story The Man From Archangel By Arthur Conan Doyle | Story book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMCHRPT,https://www.amazon.in/dp/B08FMCHRPT,https://www.amazon.in/Mindfuels-Nothing-Jerome-Jerome-Children/dp/B08FMCHRPT/ref=sr_1_271,Three Men in a Boat (To Say Nothing of the Dog) By Jerome K. Jerome| Story book for Children,Story Books,Shop By Interest,,4.2,176 pages,195,195,https://m.media-amazon.com/images/I/51NhBpuSSTL.jpg,https://m.media-amazon.com/images/I/41BD9zhAVYL.jpg,https://m.media-amazon.com/images/I/41PYd7kgdfL.jpg,https://m.media-amazon.com/images/I/51d+LIICv9L.jpg,https://m.media-amazon.com/images/I/51WpgZhZriL.jpg,https://m.media-amazon.com/images/I/51UoSRCptqL.jpg,,"Three Men in a Boat (To Say Nothing of the Dog) By Jerome K. Jerome| Story book for Children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FM9CHLB,https://www.amazon.in/dp/B08FM9CHLB,https://www.amazon.in/Mindfuels-Selected-Adventure-Circle-Arthur/dp/B08FM9CHLB/ref=sr_1_272,Selected Story The Adventure Of The Red Circle By Arthur Conan Doyle | Story Book,Story Books,Shop By Interest,,4,N/A,175,175,https://m.media-amazon.com/images/I/51u4101K3YL.jpg,https://m.media-amazon.com/images/I/415nqs6DHlL.jpg,https://m.media-amazon.com/images/I/41RISmlOnUL.jpg,https://m.media-amazon.com/images/I/51NonpBieHL.jpg,https://m.media-amazon.com/images/I/512Acz7FXTL.jpg,,,"Selected Story The Adventure Of The Red Circle By Arthur Conan Doyle | Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FM938MP,https://www.amazon.in/dp/B08FM938MP,https://www.amazon.in/Mindfuels-Up-Slavery-Autobiography-Washington/dp/B08FM938MP/ref=sr_1_273,Up From Slavery | The Autobiography Of Booker T. Washington | Fun Story book for children,Story Books,Shop By Interest,,4.6,224 pages,175,175,https://m.media-amazon.com/images/I/519ukupMXlL.jpg,https://m.media-amazon.com/images/I/51Qg9LB4cNL.jpg,https://m.media-amazon.com/images/I/41ULVc9syQL.jpg,https://m.media-amazon.com/images/I/51xE6PzZhHL.jpg,https://m.media-amazon.com/images/I/51WsuhW-OxL.jpg,https://m.media-amazon.com/images/I/518Xd-KCudL.jpg,https://m.media-amazon.com/images/I/51nmgzFfUzL.jpg,"Up From Slavery | The Autobiography Of Booker T. Washington | Fun Story book for children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FJ8BTGF,https://www.amazon.in/dp/B08FJ8BTGF,https://www.amazon.in/Mindfuels-Jungle-Rudyard-Kipling-Recommended/dp/B08FJ8BTGF/ref=sr_1_274,The Jungle Book By Rudyard Kipling Book Recommended By CBSE | Story Book,Story Books,Shop By Interest,,3.6,N/A,250,250,https://m.media-amazon.com/images/I/41KwJglje7L.jpg,https://m.media-amazon.com/images/I/41sfYNqfY0L.jpg,https://m.media-amazon.com/images/I/41FpQaERINL.jpg,https://m.media-amazon.com/images/I/51B+9DXd4PL.jpg,https://m.media-amazon.com/images/I/51fL4EqkGGL.jpg,,,"The Jungle Book By Rudyard Kipling Book Recommended By CBSE | Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FJ77RFL,https://www.amazon.in/dp/B08FJ77RFL,https://www.amazon.in/Mindfuels-Gullivers-Travels-Complete-Unabridged/dp/B08FJ77RFL/ref=sr_1_275,Gulliver's Travels | Complete & Unabridged By Jonathan Swift | Classic Story Book for children,Story Books,Shop By Interest,,3.1,N/A,225,225,https://m.media-amazon.com/images/I/51GHMYQEQ+L.jpg,https://m.media-amazon.com/images/I/41QWQvzGnXL.jpg,https://m.media-amazon.com/images/I/416ClYTY2eL.jpg,https://m.media-amazon.com/images/I/41Q6njGEzFL.jpg,https://m.media-amazon.com/images/I/51Ct0KCiDXL.jpg,https://m.media-amazon.com/images/I/51XLdM7mXzL.jpg,,"Gulliver's Travels | Complete & Unabridged By Jonathan Swift | Classic Story Book for children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FJ67832,https://www.amazon.in/dp/B08FJ67832,https://www.amazon.in/Mindfuels-Animal-George-Orwell-Story/dp/B08FJ67832/ref=sr_1_276,Animal Farm By George Orwell Story Book,Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/51LT6De2pTL.jpg,https://m.media-amazon.com/images/I/51If27-q77L.jpg,https://m.media-amazon.com/images/I/41hBmxxC9cL.jpg,https://m.media-amazon.com/images/I/51eDH0sE+yL.jpg,https://m.media-amazon.com/images/I/51E4xLOSKQL.jpg,,,"Animal Farm By George Orwell Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FJ15MRR,https://www.amazon.in/dp/B08FJ15MRR,https://www.amazon.in/Mindfuels-Classics-Large-Casterbridge-Worlds/dp/B08FJ15MRR/ref=sr_1_277,2 in 1 Classics Large Print The Mayor Of Casterbridge & War Of The Worlds Story Book,Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/51cBF0npbJL.jpg,https://m.media-amazon.com/images/I/31SgvnEp9yL.jpg,https://m.media-amazon.com/images/I/31mdkypLwoL.jpg,https://m.media-amazon.com/images/I/51DikTlIRcL.jpg,https://m.media-amazon.com/images/I/51+e+eLfkqL.jpg,https://m.media-amazon.com/images/I/51YjI36Bq-L.jpg,https://m.media-amazon.com/images/I/41gqOC7RkfL.jpg,"2 in 1 Classics Large Print The Mayor Of Casterbridge & War Of The Worlds Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FHZT8F3,https://www.amazon.in/dp/B08FHZT8F3,https://www.amazon.in/Mindfuels-Classics-Railway-Children-Fisherman/dp/B08FHZT8F3/ref=sr_1_278,2 in 1 Classics Large Print The Railway Children & The Fisherman And His Soul Story Book,Story Books,Shop By Interest,,4,N/A,175,175,https://m.media-amazon.com/images/I/51ab49DLb4L.jpg,https://m.media-amazon.com/images/I/31R8+gj9FTL.jpg,https://m.media-amazon.com/images/I/31wep6cb3LL.jpg,https://m.media-amazon.com/images/I/51RrHEbR7uL.jpg,https://m.media-amazon.com/images/I/51hRi30S5XL.jpg,https://m.media-amazon.com/images/I/51h6EgtxTZL.jpg,https://m.media-amazon.com/images/I/511haWFq3fL.jpg,"2 in 1 Classics Large Print The Railway Children & The Fisherman And His Soul Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FHZP1ZZ,https://www.amazon.in/dp/B08FHZP1ZZ,https://www.amazon.in/Mindfuels-Classics-Prejudice-Devoted-Friend/dp/B08FHZP1ZZ/ref=sr_1_279,2 in 1 Classics Large Print Pride And Prejudice & The Devoted Friend Story Book,Story Books,Shop By Interest,,4,N/A,171,171,https://m.media-amazon.com/images/I/51HgMODy7wL.jpg,https://m.media-amazon.com/images/I/31AhuFcyhpL.jpg,https://m.media-amazon.com/images/I/31hHB3mHOqL.jpg,https://m.media-amazon.com/images/I/51ih85+OD+L.jpg,https://m.media-amazon.com/images/I/51kn1B2ZESL.jpg,https://m.media-amazon.com/images/I/51aG5tZGSvL.jpg,https://m.media-amazon.com/images/I/51IQKj+lrOL.jpg,"2 in 1 Classics Large Print Pride And Prejudice & The Devoted Friend Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FHZ5ZRY,https://www.amazon.in/dp/B08FHZ5ZRY,https://www.amazon.in/Mindfuels-Classics-Baskervilles-Enchanted-Castle/dp/B08FHZ5ZRY/ref=sr_1_280,2 in 1 Classics Large Print The Hound Of The Baskervilles & The Enchanted Castle Story Book,Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/51+6XkK7OGL.jpg,https://m.media-amazon.com/images/I/31W3qsCTLgL.jpg,https://m.media-amazon.com/images/I/31wz+ufNVrL.jpg,https://m.media-amazon.com/images/I/51G8qITwhyL.jpg,https://m.media-amazon.com/images/I/51lzbwPlzaL.jpg,https://m.media-amazon.com/images/I/514-IZbhoZL.jpg,https://m.media-amazon.com/images/I/51cm-8iejIL.jpg,"2 in 1 Classics Large Print The Hound Of The Baskervilles & The Enchanted Castle Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FHZ5W33,https://www.amazon.in/dp/B08FHZ5W33,https://www.amazon.in/Mindfuels-Happy-Prince-Willows-Story/dp/B08FHZ5W33/ref=sr_1_281,The Happy Prince & The Wind In The Willows Story Book,Story Books,Shop By Interest,,1,N/A,175,175,https://m.media-amazon.com/images/I/516kTskUKaL.jpg,https://m.media-amazon.com/images/I/313-1B6iFaL.jpg,https://m.media-amazon.com/images/I/314IiQZAD6L.jpg,https://m.media-amazon.com/images/I/51e9m18cLVL.jpg,https://m.media-amazon.com/images/I/51UGZr5pANL.jpg,https://m.media-amazon.com/images/I/51j6WkLiAmL.jpg,https://m.media-amazon.com/images/I/51a622Ed6uL.jpg,"The Happy Prince & The Wind In The Willows Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FHZ3RXQ,https://www.amazon.in/dp/B08FHZ3RXQ,https://www.amazon.in/Mindfuels-Green-Gables-Ivanhoe-Classics/dp/B08FHZ3RXQ/ref=sr_1_282,Anne The Green Gables & Ivanhoe 2 in 1 Classics Large Print Story Book,Story Books,Shop By Interest,,1,N/A,175,175,https://m.media-amazon.com/images/I/51NZoY3UIZL.jpg,https://m.media-amazon.com/images/I/41ff7+kAXzL.jpg,https://m.media-amazon.com/images/I/41SU3QxWtaL.jpg,https://m.media-amazon.com/images/I/51aMj3-WvDL.jpg,https://m.media-amazon.com/images/I/51DH7Ff0zYL.jpg,https://m.media-amazon.com/images/I/51x1jDSi5BL.jpg,https://m.media-amazon.com/images/I/51uiVBdAiVL.jpg,"Anne The Green Gables & Ivanhoe 2 in 1 Classics Large Print Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
